hr,l
21:21,"{'c': '3301-10', 'cl': 1618, 'sl': 1, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'TERM. SÃO MIGUEL', 'qv': 2, 'vs': [{'p': 31228, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.514378, 'px': -46.534746, 'sv': None, 'is': None}, {'p': 31814, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.535142625, 'px': -46.58197975, 'sv': None, 'is': None}]}"
21:21,"{'c': '575A-10', 'cl': 34406, 'sl': 2, 'lt0': 'SHOP. METRÔ TATUAPÉ', 'lt1': 'DIV. SÃO CAETANO', 'qv': 3, 'vs': [{'p': 56281, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.602416, 'px': -46.570609000000005, 'sv': None, 'is': None}, {'p': 56269, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.5436625, 'px': -46.5820805, 'sv': None, 'is': None}, {'p': 56377, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.540944, 'px': -46.57538875, 'sv': None, 'is': None}]}"
21:21,"{'c': '172Y-10', 'cl': 33630, 'sl': 2, 'lt0': 'METRÔ BELÉM', 'lt1': 'VL. CONSTANÇA', 'qv': 4, 'vs': [{'p': 26143, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.487021, 'px': -46.5821445, 'sv': None, 'is': None}, {'p': 26170, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.47473425, 'px': -46.58000975, 'sv': None, 'is': None}, {'p': 26192, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.474435, 'px': -46.5800895, 'sv': None, 'is': None}, {'p': 26294, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.503724, 'px': -46.591966, 'sv': None, 'is': None}]}"
21:21,"{'c': '6047-10', 'cl': 33992, 'sl': 2, 'lt0': 'STO. AMARO', 'lt1': 'JD. LÍDIA', 'qv': 4, 'vs': [{'p': 78772, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.668284, 'px': -46.763536, 'sv': None, 'is': None}, {'p': 78299, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.668284, 'px': -46.763536, 'sv': None, 'is': None}, {'p': 78978, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.6531165, 'px': -46.740077, 'sv': None, 'is': None}, {'p': 78191, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.668284, 'px': -46.763536, 'sv': None, 'is': None}]}"
21:21,"{'c': '707K-10', 'cl': 2503, 'sl': 1, 'lt0': 'METRÔ JABAQUARA', 'lt1': 'TERM. GUARAPIRANGA', 'qv': 7, 'vs': [{'p': 75408, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.6677575, 'px': -46.7351975, 'sv': None, 'is': None}, {'p': 75407, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.647544, 'px': -46.6624805, 'sv': None, 'is': None}, {'p': 75459, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.64422125, 'px': -46.64996875, 'sv': None, 'is': None}, {'p': 75454, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.6568831875, 'px': -46.69519149999999, 'sv': None, 'is': None}, {'p': 75409, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.6677575, 'px': -46.7351975, 'sv': None, 'is': None}, {'p': 75414, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.6677575, 'px': -46.7351975, 'sv': None, 'is': None}, {'p': 75458, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.6677575, 'px': -46.7351975, 'sv': None, 'is': None}]}"
21:21,"{'c': '778J-10', 'cl': 33276, 'sl': 2, 'lt0': 'METRÔ BARRA FUNDA', 'lt1': 'JD. ARPOADOR', 'qv': 5, 'vs': [{'p': 80098, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.586923, 'px': -46.7897105, 'sv': None, 'is': None}, {'p': 80342, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.586923, 'px': -46.7897105, 'sv': None, 'is': None}, {'p': 80148, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.586923, 'px': -46.7897105, 'sv': None, 'is': None}, {'p': 80133, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.586651500000002, 'px': -46.790127999999996, 'sv': None, 'is': None}, {'p': 80210, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.570464375, 'px': -46.71080487500001, 'sv': None, 'is': None}]}"
21:21,"{'c': '408A-10', 'cl': 33534, 'sl': 2, 'lt0': 'CARDOSO DE ALMEIDA', 'lt1': 'MACHADO DE ASSIS', 'qv': 5, 'vs': [{'p': 41831, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.579777, 'px': -46.632999, 'sv': None, 'is': None}, {'p': 41812, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.571406000000003, 'px': -46.6313385, 'sv': None, 'is': None}, {'p': 41829, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.546958625000002, 'px': -46.653537375, 'sv': None, 'is': None}, {'p': 41794, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.579777, 'px': -46.632999, 'sv': None, 'is': None}, {'p': 41914, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.543692999999998, 'px': -46.672401, 'sv': None, 'is': None}]}"
21:21,"{'c': '874T-10', 'cl': 307, 'sl': 1, 'lt0': 'LAPA', 'lt1': 'IPIRANGA', 'qv': 4, 'vs': [{'p': 52007, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.578074, 'px': -46.6021865, 'sv': None, 'is': None}, {'p': 52108, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.578074, 'px': -46.6021865, 'sv': None, 'is': None}, {'p': 52059, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.56241325, 'px': -46.65523275, 'sv': None, 'is': None}, {'p': 52917, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.531753125, 'px': -46.67381225, 'sv': None, 'is': None}]}"
21:21,"{'c': '8615-10', 'cl': 34107, 'sl': 2, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'PQ. DA LAPA', 'qv': 8, 'vs': [{'p': 82571, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.521341749999998, 'px': -46.719263375, 'sv': None, 'is': None}, {'p': 82444, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.5361915, 'px': -46.725013000000004, 'sv': None, 'is': None}, {'p': 82634, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.549877000000002, 'px': -46.631001999999995, 'sv': None, 'is': None}, {'p': 82486, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.535989999999998, 'px': -46.7247965, 'sv': None, 'is': None}, {'p': 82569, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.5369125, 'px': -46.7237005, 'sv': None, 'is': None}, {'p': 82627, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.521341749999998, 'px': -46.719263375, 'sv': None, 'is': None}, {'p': 82512, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.535857, 'px': -46.7245875, 'sv': None, 'is': None}, {'p': 82622, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.535335500000002, 'px': -46.65259999999999, 'sv': None, 'is': None}]}"
21:21,"{'c': '2005-10', 'cl': 33661, 'sl': 2, 'lt0': 'SÃO MIGUEL', 'lt1': 'JD. ROMANO', 'qv': 3, 'vs': [{'p': 36210, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.490944499999998, 'px': -46.445358, 'sv': None, 'is': None}, {'p': 36209, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.4951845, 'px': -46.43398075, 'sv': None, 'is': None}, {'p': 36249, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.493554250000003, 'px': -46.400868, 'sv': None, 'is': None}]}"
21:21,"{'c': '407T-10', 'cl': 2202, 'sl': 1, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'JD. REDIL', 'qv': 4, 'vs': [{'p': 36619, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.538669499999997, 'px': -46.4415705, 'sv': None, 'is': None}, {'p': 36506, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.5388555, 'px': -46.456513, 'sv': None, 'is': None}, {'p': 36325, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.538669499999997, 'px': -46.4415705, 'sv': None, 'is': None}, {'p': 36508, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.538669499999997, 'px': -46.4415705, 'sv': None, 'is': None}]}"
21:21,"{'c': '3721-41', 'cl': 1693, 'sl': 1, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'SHOP. ARICANDUVA', 'qv': 6, 'vs': [{'p': 47858, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.542492, 'px': -46.470424, 'sv': None, 'is': None}, {'p': 47335, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.5414835, 'px': -46.4843695, 'sv': None, 'is': None}, {'p': 47813, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.5423925, 'px': -46.4697755, 'sv': None, 'is': None}, {'p': 47176, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.55034, 'px': -46.487737249999995, 'sv': None, 'is': None}, {'p': 47272, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.556896000000002, 'px': -46.4959795, 'sv': None, 'is': None}, {'p': 47573, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.5636785, 'px': -46.5006755, 'sv': None, 'is': None}]}"
21:21,"{'c': '6072-10', 'cl': 1588, 'sl': 1, 'lt0': 'TERM. VARGINHA', 'lt1': 'JD. SÃO NICOLAU', 'qv': 7, 'vs': [{'p': 66868, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.766939, 'px': -46.716361, 'sv': None, 'is': None}, {'p': 66311, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.8262915, 'px': -46.702855, 'sv': None, 'is': None}, {'p': 66284, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.781298, 'px': -46.7139595, 'sv': None, 'is': None}, {'p': 66183, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.827404, 'px': -46.697334, 'sv': None, 'is': None}, {'p': 66270, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.827404, 'px': -46.697334, 'sv': None, 'is': None}, {'p': 66475, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.827404, 'px': -46.697334, 'sv': None, 'is': None}, {'p': 66114, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.8152295, 'px': -46.7063605, 'sv': None, 'is': None}]}"
21:21,"{'c': '627M-10', 'cl': 2597, 'sl': 1, 'lt0': 'TERM. STO. AMARO', 'lt1': 'MAR PAULISTA', 'qv': 1, 'vs': [{'p': 64714, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.674448, 'px': -46.69990025, 'sv': None, 'is': None}]}"
21:21,"{'c': '148L-10', 'cl': 33299, 'sl': 2, 'lt0': 'LAPA', 'lt1': 'COHAB ANTÁRTICA', 'qv': 9, 'vs': [{'p': 22898, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.503975, 'px': -46.673538875000006, 'sv': None, 'is': None}, {'p': 22772, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.459543500000002, 'px': -46.6565455, 'sv': None, 'is': None}, {'p': 22861, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.520004999999998, 'px': -46.701718, 'sv': None, 'is': None}, {'p': 22870, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.4548945, 'px': -46.652338, 'sv': None, 'is': None}, {'p': 22859, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.47501225, 'px': -46.665508, 'sv': None, 'is': None}, {'p': 22871, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.454971999999998, 'px': -46.6523675, 'sv': None, 'is': None}, {'p': 22890, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.455058, 'px': -46.652393, 'sv': None, 'is': None}, {'p': 22773, 'a': True, 'ta': '2025-06-17T00:20:20Z', 'py': -23.4547195, 'px': -46.6523255, 'sv': None, 'is': None}, {'p': 22897, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.514637750000002, 'px': -46.6905505, 'sv': None, 'is': None}]}"
21:21,"{'c': '5103-10', 'cl': 34414, 'sl': 2, 'lt0': 'MOEMA', 'lt1': 'TERM. SACOMÃ', 'qv': 4, 'vs': [{'p': 52703, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.603566, 'px': -46.603773000000004, 'sv': None, 'is': None}, {'p': 52827, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.603656, 'px': -46.6035635, 'sv': None, 'is': None}, {'p': 52152, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.60362825, 'px': -46.602778, 'sv': None, 'is': None}, {'p': 52154, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.596462625, 'px': -46.650319624999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '6015-10', 'cl': 1205, 'sl': 1, 'lt0': 'JD. ÂNGELA', 'lt1': 'VL. CALÚ', 'qv': 7, 'vs': [{'p': 78223, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.732829, 'px': -46.797610500000005, 'sv': None, 'is': None}, {'p': 78853, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.692511000000003, 'px': -46.7778525, 'sv': None, 'is': None}, {'p': 78486, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.732829, 'px': -46.797610500000005, 'sv': None, 'is': None}, {'p': 78558, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.71137775, 'px': -46.782644250000004, 'sv': None, 'is': None}, {'p': 78165, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.732829, 'px': -46.797610500000005, 'sv': None, 'is': None}, {'p': 78132, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.73823, 'px': -46.7903295, 'sv': None, 'is': None}, {'p': 78845, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.683546999999997, 'px': -46.7694185, 'sv': None, 'is': None}]}"
21:21,"{'c': '7006-51', 'cl': 34765, 'sl': 2, 'lt0': 'METRÔ CAPÃO REDONDO', 'lt1': 'JD. HORIZONTE AZUL', 'qv': 9, 'vs': [{'p': 78773, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.69319, 'px': -46.778980000000004, 'sv': None, 'is': None}, {'p': 78766, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.7491515, 'px': -46.783023, 'sv': None, 'is': None}, {'p': 78571, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.732449250000002, 'px': -46.7846505, 'sv': None, 'is': None}, {'p': 78716, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.661021499999997, 'px': -46.7695115, 'sv': None, 'is': None}, {'p': 78852, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.7488905, 'px': -46.7831885, 'sv': None, 'is': None}, {'p': 78378, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.678677999999998, 'px': -46.77170525, 'sv': None, 'is': None}, {'p': 78416, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.722684, 'px': -46.785257, 'sv': None, 'is': None}, {'p': 78850, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.7491515, 'px': -46.783023, 'sv': None, 'is': None}, {'p': 78715, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.661021499999997, 'px': -46.7695115, 'sv': None, 'is': None}]}"
21:21,"{'c': '2008-10', 'cl': 897, 'sl': 1, 'lt0': 'CPTM ITAIM PAULISTA', 'lt1': 'JD. NSA. SRA. DO CAMINHO', 'qv': 5, 'vs': [{'p': 36076, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.521084000000002, 'px': -46.3870275, 'sv': None, 'is': None}, {'p': 36060, 'a': True, 'ta': '2025-06-17T00:20:00Z', 'py': -23.521084000000002, 'px': -46.3870275, 'sv': None, 'is': None}, {'p': 36019, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.514138, 'px': -46.390822, 'sv': None, 'is': None}, {'p': 36203, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.513673375, 'px': -46.39163925, 'sv': None, 'is': None}, {'p': 36501, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.521084000000002, 'px': -46.3870275, 'sv': None, 'is': None}]}"
21:21,"{'c': '3008-10', 'cl': 35283, 'sl': 2, 'lt0': 'CPTM ITAIM PAULISTA', 'lt1': 'JD. MIRIAM', 'qv': 2, 'vs': [{'p': 36254, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.499179249999997, 'px': -46.39961125, 'sv': None, 'is': None}, {'p': 36098, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.52351625, 'px': -46.39590125, 'sv': None, 'is': None}]}"
21:21,"{'c': '2710-10', 'cl': 33692, 'sl': 2, 'lt0': 'BURGO PAULISTA', 'lt1': 'METRÔ PATRIARCA', 'qv': 4, 'vs': [{'p': 45007, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.519790999999998, 'px': -46.48756, 'sv': None, 'is': None}, {'p': 45139, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.5299515, 'px': -46.501272, 'sv': None, 'is': None}, {'p': 45156, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.529663, 'px': -46.501053, 'sv': None, 'is': None}, {'p': 45336, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.520067250000004, 'px': -46.487967, 'sv': None, 'is': None}]}"
21:21,"{'c': '978T-10', 'cl': 33657, 'sl': 2, 'lt0': 'METRÔ BARRA FUNDA', 'lt1': 'JD. GUARANI', 'qv': 13, 'vs': [{'p': 16340, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.501882000000002, 'px': -46.693107, 'sv': None, 'is': None}, {'p': 16687, 'a': True, 'ta': '2025-06-08T20:18:22Z', 'py': -23.461819249999998, 'px': -46.689174, 'sv': None, 'is': None}, {'p': 16299, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.468484500000002, 'px': -46.696687999999995, 'sv': None, 'is': None}, {'p': 16571, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.4608575, 'px': -46.687422, 'sv': None, 'is': None}, {'p': 16718, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.461289, 'px': -46.6872475, 'sv': None, 'is': None}, {'p': 16614, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.486784999999998, 'px': -46.692744250000004, 'sv': None, 'is': None}, {'p': 16634, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.492423000000002, 'px': -46.696241, 'sv': None, 'is': None}, {'p': 16001, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.461289, 'px': -46.6872475, 'sv': None, 'is': None}, {'p': 16717, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.463532, 'px': -46.701243000000005, 'sv': None, 'is': None}, {'p': 16418, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.46156, 'px': -46.6872685, 'sv': None, 'is': None}, {'p': 16514, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.526517499999997, 'px': -46.682134250000004, 'sv': None, 'is': None}, {'p': 16785, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.501903249999998, 'px': -46.686383500000005, 'sv': None, 'is': None}, {'p': 16282, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.461289, 'px': -46.6872475, 'sv': None, 'is': None}]}"
21:21,"{'c': '5300-10', 'cl': 354, 'sl': 1, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'TERM. STO. AMARO', 'qv': 10, 'vs': [{'p': 76357, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.546979, 'px': -46.63057, 'sv': None, 'is': None}, {'p': 76945, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.654195, 'px': -46.711744499999995, 'sv': None, 'is': None}, {'p': 76320, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.547354, 'px': -46.63029, 'sv': None, 'is': None}, {'p': 76153, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.550302000000002, 'px': -46.6316285, 'sv': None, 'is': None}, {'p': 76323, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.654134499999998, 'px': -46.708625, 'sv': None, 'is': None}, {'p': 76315, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.587155, 'px': -46.652510500000005, 'sv': None, 'is': None}, {'p': 76360, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.620864875000002, 'px': -46.678376, 'sv': None, 'is': None}, {'p': 76307, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.654195, 'px': -46.711744499999995, 'sv': None, 'is': None}, {'p': 76350, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.654195, 'px': -46.711744499999995, 'sv': None, 'is': None}, {'p': 76318, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.654195, 'px': -46.711744499999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '3766-10', 'cl': 1055, 'sl': 1, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'COHAB II', 'qv': 6, 'vs': [{'p': 47852, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.553675499999997, 'px': -46.427672, 'sv': None, 'is': None}, {'p': 47773, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.539994, 'px': -46.4576665, 'sv': None, 'is': None}, {'p': 47674, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.5504205, 'px': -46.4362705, 'sv': None, 'is': None}, {'p': 47764, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.542396, 'px': -46.4708055, 'sv': None, 'is': None}, {'p': 47762, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.536845, 'px': -46.4379535, 'sv': None, 'is': None}, {'p': 47566, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.553675499999997, 'px': -46.427672, 'sv': None, 'is': None}]}"
21:21,"{'c': '4033-10', 'cl': 33871, 'sl': 2, 'lt0': 'NOVA CONQUISTA', 'lt1': 'JD. GUAIRACÁ', 'qv': 8, 'vs': [{'p': 55374, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.604306, 'px': -46.5384965, 'sv': None, 'is': None}, {'p': 55543, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.597313, 'px': -46.523009, 'sv': None, 'is': None}, {'p': 55274, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.604264, 'px': -46.538593500000005, 'sv': None, 'is': None}, {'p': 55537, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.604195, 'px': -46.5387225, 'sv': None, 'is': None}, {'p': 55536, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.604264, 'px': -46.538593500000005, 'sv': None, 'is': None}, {'p': 55252, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.6127635, 'px': -46.490142, 'sv': None, 'is': None}, {'p': 55539, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.6189655, 'px': -46.459312499999996, 'sv': None, 'is': None}, {'p': 55534, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.599046625, 'px': -46.524663875, 'sv': None, 'is': None}]}"
21:21,"{'c': '6014-10', 'cl': 188, 'sl': 1, 'lt0': 'TERM. STO. AMARO', 'lt1': 'TERM. JD. JACIRA', 'qv': 4, 'vs': [{'p': 73208, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.73209225, 'px': -46.79200625, 'sv': None, 'is': None}, {'p': 73225, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.66334525, 'px': -46.710302999999996, 'sv': None, 'is': None}, {'p': 73415, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.738660000000003, 'px': -46.795066500000004, 'sv': None, 'is': None}, {'p': 73957, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.6921255, 'px': -46.776663, 'sv': None, 'is': None}]}"
21:21,"{'c': '6057-10', 'cl': 33916, 'sl': 2, 'lt0': 'TERM. GRAJAÚ', 'lt1': 'VL. NATAL', 'qv': 5, 'vs': [{'p': 66953, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.7413745, 'px': -46.7003965, 'sv': None, 'is': None}, {'p': 66854, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.766202, 'px': -46.7087025, 'sv': None, 'is': None}, {'p': 66195, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.7558975, 'px': -46.709628, 'sv': None, 'is': None}, {'p': 66529, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.76584475, 'px': -46.708275875, 'sv': None, 'is': None}, {'p': 66278, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.76584475, 'px': -46.708275875, 'sv': None, 'is': None}]}"
21:21,"{'c': '6039-21', 'cl': 35261, 'sl': 2, 'lt0': 'COHAB JD. SÃO BENTO', 'lt1': 'TERM. CAPELINHA', 'qv': 4, 'vs': [{'p': 78019, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.654274, 'px': -46.7625595, 'sv': None, 'is': None}, {'p': 78301, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.654369000000003, 'px': -46.762426500000004, 'sv': None, 'is': None}, {'p': 78162, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.654442500000002, 'px': -46.7623235, 'sv': None, 'is': None}, {'p': 78152, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.660608, 'px': -46.7679, 'sv': None, 'is': None}]}"
